basin_name,event_type,relative_month,mean_ndvi_z,median_ndvi_z,std_ndvi_z,mean_ndvi,median_ndvi,std_ndvi,sample_count
鄱阳湖流域,FTD,0,-0.7847931989508089,-0.26081935067031836,1.5228163303862043,0.5393102994733991,0.4956506600783272,0.1533946444918772,12
鄱阳湖流域,FTD,1,0.3042747937218082,0.4898498685900674,0.7830700910719985,0.6261389978163802,0.6364012339118765,0.08506545674653046,12
鄱阳湖流域,FTD,2,0.07577346543777864,-0.057250938738988455,0.7856869109553763,0.6232011166286225,0.6261507476733635,0.07182333571008993,12
鄱阳湖流域,FTD,3,-0.4020539927762024,-0.2750433296468505,1.367066709550037,0.5791181327215703,0.5944486007255269,0.09068015735812858,12
鄱阳湖流域,FTD,4,0.40608381563803153,0.7606766312978236,1.0686095084648741,0.6159101304559546,0.6140587305416423,0.10244339505220297,12
鄱阳湖流域,FTD,5,0.06485155293995855,0.19643861143722335,1.0204108270048546,0.5855610778312168,0.5593932068281282,0.1160377450193442,12
鄱阳湖流域,FTD,6,-0.18217995143858431,-0.021340204138508644,1.3380890449507312,0.5549220444049356,0.5424838348559874,0.11333468635854203,12
鄱阳湖流域,drought_hydro,-3,0.09062912221524998,0.17629939421204188,0.8353478970993066,0.5822866766550389,0.5878526982746904,0.10028224305425246,54
鄱阳湖流域,drought_hydro,-2,-0.21998217835489126,-0.004488117236284752,1.0531112973362196,0.563426624959739,0.55502593367071,0.10302007918207429,54
鄱阳湖流域,drought_hydro,-1,0.2193845995998613,0.22675317728595928,0.6856122164578106,0.5825135717937399,0.5758298425518846,0.09436902476484008,54
鄱阳湖流域,drought_hydro,0,0.08407186246970866,0.12017315236066375,0.7981207045968529,0.5780891344896034,0.5693252260717365,0.09665456885298322,54
鄱阳湖流域,drought_hydro,1,-0.20428331911521605,-0.0035625231963025,1.029854498162972,0.5614415454200293,0.5774774105132314,0.11118761989703167,54
鄱阳湖流域,drought_hydro,2,-0.07719662948421144,0.2046446433578553,1.0236275421474772,0.5702741148674303,0.5763203150687124,0.12145088169356218,54
鄱阳湖流域,drought_hydro,3,0.0889539349458965,0.20879004981817345,0.9104918663260941,0.5841871499729536,0.5985426795667208,0.10522614831266978,54
鄱阳湖流域,drought_hydro,4,0.007696315022873958,0.13063948172611314,0.8996691861788554,0.5795317593466789,0.5793260292324557,0.11179823411772155,54
鄱阳湖流域,drought_hydro,5,0.009663705039848666,0.19487928410124755,0.9992148092086708,0.5892994574124699,0.5987589364065597,0.09375298846661327,54
鄱阳湖流域,drought_hydro,6,0.05415822201309829,0.2114398265250595,0.9642842936957583,0.5872449944084993,0.6058214941222548,0.10781549164253551,54
鄱阳湖流域,flood_hydro,-3,0.2317562510918502,0.4112468343781675,1.0292983067332673,0.5783614576096349,0.6018885116203427,0.11881806720408823,57
鄱阳湖流域,flood_hydro,-2,0.025931095128889515,0.3552172941117972,1.0787638695468633,0.5747128017362018,0.5859648607917353,0.11759824906250238,57
鄱阳湖流域,flood_hydro,-1,-0.0929239367853351,0.1345278026864549,1.1129498314801802,0.581368365442539,0.5997573436653425,0.10776081273027115,57
鄱阳湖流域,flood_hydro,0,-0.3080373498436535,0.1038673257544972,1.2677820792743575,0.5697450346783378,0.5967364753766138,0.1302957371756954,57
鄱阳湖流域,flood_hydro,1,0.3363135612971836,0.573298403059191,0.9241744597669452,0.6088516314504628,0.6198813954034451,0.09569860520760948,57
鄱阳湖流域,flood_hydro,2,0.025559437910170336,0.1803169285582581,1.146233365932226,0.5877008896025119,0.6021588231215371,0.11049735213545336,57
鄱阳湖流域,flood_hydro,3,0.05011384998434051,0.2400674945611449,1.1092403652810774,0.5852077232706835,0.5980598602406156,0.1022476266674099,57
鄱阳湖流域,flood_hydro,4,0.1866725978887265,0.4653138424687584,0.9116316485647066,0.5856640130187989,0.5866853699389392,0.10115484203899067,56
鄱阳湖流域,flood_hydro,5,-0.009580142310249668,0.1360589402231833,0.9692685763153427,0.5733627757887296,0.5600242696670582,0.09744325791129695,55
鄱阳湖流域,flood_hydro,6,0.1538259110888717,0.3398790944945675,0.9555968677789777,0.5747449365144769,0.5712262403216832,0.104752819021429,55
